Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1715594339,2024-05-13T09:58:59Z,SPTUL,"50.104156,22.045296",400,16,262
1715594343,2024-05-13T09:59:03Z,SPTUL,"50.104019,22.04508",400,11,217
1715594348,2024-05-13T09:59:08Z,SPTUL,"50.10379,22.04508",400,8,159
1715594355,2024-05-13T09:59:15Z,SPTUL,"50.103661,22.045404",400,10,84
1715594358,2024-05-13T09:59:18Z,SPTUL,"50.103699,22.045658",400,12,90
1715594361,2024-05-13T09:59:21Z,SPTUL,"50.103661,22.045923",400,13,90
1715594363,2024-05-13T09:59:23Z,SPTUL,"50.103699,22.046164",400,14,90
1715594366,2024-05-13T09:59:26Z,SPTUL,"50.103699,22.046543",0,15,90
1715594368,2024-05-13T09:59:28Z,SPTUL,"50.10371,22.046778",0,16,87
1715594370,2024-05-13T09:59:30Z,SPTUL,"50.103706,22.047018",0,17,90
1715594372,2024-05-13T09:59:32Z,SPTUL,"50.10371,22.047266",0,18,90
1715594374,2024-05-13T09:59:34Z,SPTUL,"50.10371,22.047537",0,18,90
1715594376,2024-05-13T09:59:36Z,SPTUL,"50.10371,22.047754",0,19,90
1715594383,2024-05-13T09:59:43Z,SPTUL,"50.103722,22.04891",0,20,87
1715594391,2024-05-13T09:59:51Z,SPTUL,"50.103706,22.050007",0,20,95
1715594394,2024-05-13T09:59:54Z,SPTUL,"50.103638,22.050396",0,20,112
1715594395,2024-05-13T09:59:55Z,SPTUL,"50.103569,22.050619",0,20,118
1715594398,2024-05-13T09:59:58Z,SPTUL,"50.103424,22.050934",0,21,123
1715594400,2024-05-13T10:00:00Z,SPTUL,"50.103287,22.05126",0,21,126
1715594403,2024-05-13T10:00:03Z,SPTUL,"50.103127,22.051584",0,22,126
1715594405,2024-05-13T10:00:05Z,SPTUL,"50.102985,22.051918",0,21,123
1715594407,2024-05-13T10:00:07Z,SPTUL,"50.102875,22.052145",0,20,126
1715594409,2024-05-13T10:00:09Z,SPTUL,"50.102776,22.052362",0,18,126
1715594412,2024-05-13T10:00:12Z,SPTUL,"50.102669,22.052668",0,16,118
1715594415,2024-05-13T10:00:15Z,SPTUL,"50.102615,22.052994",0,15,98
1715594417,2024-05-13T10:00:17Z,SPTUL,"50.102615,22.053198",0,14,87
1715594419,2024-05-13T10:00:19Z,SPTUL,"50.102615,22.053402",0,14,87
1715594421,2024-05-13T10:00:21Z,SPTUL,"50.102634,22.053608",0,13,75
1715594425,2024-05-13T10:00:25Z,SPTUL,"50.102661,22.05381",0,7,90
1715594431,2024-05-13T10:00:31Z,SPTUL,"50.102577,22.054024",0,4,129
1715594440,2024-05-13T10:00:40Z,SPTUL,"50.102692,22.052578",0,1,146
